document,element,observed,expected,gap_val,jsd,jsd_bits,LvS
1991,Chronic_respiratory_diseases,0.071455001459496043,0.071259399526972342,0.000195602,6.7022192094263317e-08,9.6692584163901184e-08,6.7022192094263317e-08
2016,Chronic_respiratory_diseases,0.071474538253546438,0.071259399526972342,0.000215139,8.1068122120820079e-08,1.16956577757888e-07,8.1068122120820079e-08
2001,Chronic_respiratory_diseases,0.071629253540488783,0.071259399526972342,0.000369854,2.39333461974988e-07,3.4528519871010249e-07,2.39333461974988e-07
1995,Chronic_respiratory_diseases,0.071752034745942231,0.071259399526972342,0.000492635,4.24249187080402e-07,6.1206219830207008e-07,4.24249187080402e-07
1999,Chronic_respiratory_diseases,0.071762057026250062,0.071259399526972342,0.000502657,4.4165590225379294e-07,6.3717477996088784e-07,4.4165590225379294e-07
2000,Chronic_respiratory_diseases,0.071799859301656638,0.071259399526972342,0.00054046,5.1044837165524059e-07,7.3642133441686212e-07,5.1044837165524059e-07
1992,Chronic_respiratory_diseases,0.072152019169066064,0.071259399526972342,0.00089262,1.3889671012980317e-06,2.0038559490005889e-06,1.3889671012980317e-06
1996,Chronic_respiratory_diseases,0.072161729754954509,0.071259399526972342,0.00090233,1.4192560326621204e-06,2.0475536400733857e-06,1.4192560326621204e-06
1998,Chronic_respiratory_diseases,0.072269146311883831,0.071259399526972342,0.001009747,1.7759480777091428e-06,2.5621514845872678e-06,1.7759480777091428e-06
1997,Chronic_respiratory_diseases,0.072459830087908544,0.071259399526972342,0.001200431,2.5067109875240561e-06,3.616419510642832e-06,2.5067109875240561e-06
2019,Chronic_respiratory_diseases,0.073134898862427591,0.071259399526972342,0.001875499,6.0902624060685446e-06,8.7863913709475759e-06,6.0902624060685446e-06
1992,Lower_respiratory_infections,0.073298600309992565,0.057557502835119151,0.015741097474873414,0.000474535,0.000684609,0.000474535
1991,Lower_respiratory_infections,0.074511148264211971,0.057557502835119151,0.016953645,0.000545589,0.000787118,0.000545589
1990,Lower_respiratory_infections,0.076249475051033452,0.057557502835119151,0.018691972,0.000654927,0.00094486,0.000654927
1990,Neoplasms,0.13218731999041511,0.15561816876720508,-0.023430849,0.000477417,0.000688767,-0.000477417
1991,Neoplasms,0.13318204930402544,0.15561816876720508,-0.022436119,0.00043619,0.000629289,-0.00043619
1992,Neoplasms,0.13486764135960375,0.15561816876720508,-0.020750527,0.000370888,0.000535079,-0.000370888
1994,Neoplasms,0.13632979147368729,0.15561816876720508,-0.019288377,0.000318818,0.000459957,-0.000318818
1993,Neoplasms,0.13648271965964109,0.15561816876720508,-0.019135449,0.000313614,0.000452449,-0.000313614
1995,Neoplasms,0.13865947342030618,0.15561816876720508,-0.016958695,0.00024446,0.000352682,-0.00024446
1996,Neoplasms,0.14012277889598129,0.15561816876720508,-0.01549539,0.000203064,0.000292959,-0.000203064
1997,Neoplasms,0.14111291112921842,0.15561816876720508,-0.014505258,0.000177338,0.000255844,-0.000177338
1998,Neoplasms,0.14242035581967211,0.15561816876720508,-0.013197813,0.000146155,0.000210857,-0.000146155
1999,Neoplasms,0.1439086512260008,0.15561816876720508,-0.011709518,0.00011447,0.000165146,-0.00011447
2000,Neoplasms,0.14572072438148534,0.15561816876720508,-0.009897444,8.1284749572542968e-05,0.000117269,-8.13E-05
2001,Neoplasms,0.1470324946473846,0.15561816876720508,-0.008585674,6.0898338542473337e-05,8.7857731013603514e-05,-6.09E-05
2002,Neoplasms,0.14835242246098745,0.15561816876720508,-0.007265746,4.3422043967280546e-05,6.2644767496858173e-05,-4.34E-05
2003,Neoplasms,0.15040115257827791,0.15561816876720508,-0.005217016,2.2235995040013933e-05,3.2079759773459691e-05,-2.22E-05
2004,Neoplasms,0.15212807593957053,0.15561816876720508,-0.003490093,9.8953352567564918e-06,1.4275951102856308e-05,-9.90E-06
2005,Neoplasms,0.15433138498459498,0.15561816876720508,-0.001286784,1.335553834240933e-06,1.9267968934996346e-06,-1.34E-06
2006,Neoplasms,0.15625304694404626,0.15561816876720508,0.000634878,3.2310658817545027e-07,4.6614427243927473e-07,3.2310658817545027e-07
2007,Neoplasms,0.15861543063070985,0.15561816876720508,0.002997262,7.1473220249316681e-06,1.0311406041005382e-05,7.1473220249316681e-06
2008,Neoplasms,0.16017269225197514,0.15561816876720508,0.004554523,1.6422580532760413e-05,2.3692775493213078e-05,1.6422580532760413e-05
2009,Neoplasms,0.16367797576088464,0.15561816876720508,0.008059807,5.0867658623317356e-05,7.3386518837492668e-05,5.0867658623317356e-05
2010,Neoplasms,0.16518900437351972,0.15561816876720508,0.009570836,7.1393733412189377e-05,0.000102999,7.1393733412189377e-05
2012,Neoplasms,0.17020457114474122,0.15561816876720508,0.014586402,0.000163305,0.0002356,0.000163305
2013,Neoplasms,0.17194181209878748,0.15561816876720508,0.016323643,0.000203453,0.00029352,0.000203453
2014,Neoplasms,0.17399242710540366,0.15561816876720508,0.018374258338198585,0.000256203,0.000369622,0.000256203
2015,Neoplasms,0.17613288297934646,0.15561816876720508,0.020514714212141377,0.000317348,0.000457836,0.000317348
2016,Neoplasms,0.17839800517545423,0.15561816876720508,0.022779836408249154,0.000388697,0.000560771,0.000388697
2017,Neoplasms,0.18051780044151747,0.15561816876720508,0.024899631674312389,0.000461539,0.000665861,0.000461539
2018,Neoplasms,0.18286886506670882,0.15561816876720508,0.027250696299503746,0.000549064,0.000792132,0.000549064
2019,Neoplasms,0.1853533346018725,0.15561816876720508,0.029735165834667426,0.000649104,0.000936459,0.000649104
2019,Cardiovascular_diseases,0.34120298512031561,0.30391353552465444,0.037289449595661162,0.000539158,0.00077784,0.000539158
