,Gene_10,Gene_5,Gene_46,Gene_23,Gene_13,Gene_42,Gene_22,Gene_20,Gene_11,Gene_30,Gene_37,Gene_35,Gene_33,Gene_36,Gene_44,Gene_17,Gene_15,Gene_21,Gene_41,Gene_6,Gene_7,Gene_39,Gene_29,Gene_25,Gene_32,Gene_38,Gene_18,Gene_34,Gene_28,Gene_48,Gene_3,Gene_49,Gene_4,Gene_14,Gene_8,Gene_40,Gene_1,Gene_27,Gene_2,Gene_45,Gene_19,Gene_43,Gene_50,Gene_12,Gene_31,Gene_9,Gene_47,Gene_16,Gene_24,Gene_26
a1020,-0.0008158601082576922,-0.0013246462775870762,0.00242819458076946,-0.0018422601053950296,-0.004579279278615052,0.0012016279852216753,-0.00018190192397183214,-0.005272047467532574,0.0032296070175727096,0.000123586621570406,2.5557262827971056e-07,0.00039626377202943994,5.404199344944381e-05,-0.000508974005691781,-0.0041756752185155765,-0.00276497374467123,-2.9811616545757187e-05,-0.0011195703125603503,-0.0008378853171183993,-0.00034772753645724575,-0.0031023780709277735,-0.003993175408192138,0.0001653912564647795,0.0002565696927421023,0.00012711039247257066,-0.003666620387091218,-0.002024017663891346,-0.0009896648001048412,0.0037122503533020728,0.0019744919252935225,-0.00028566401087009924,0.0023575232111360386,-3.125408732374994e-06,-0.002968194330185836,0.0022243549870062714,-0.000793022392390277,0.002767249162794927,0.005376899943410065,-0.0004199291050306598,0.0012529757443591255,0.0006601939754096145,-0.0013145896682109355,-0.003983651043974044,0.0016066091580613645,0.00029878325010713287,8.223240331724658e-05,1.3456134924651382e-05,-5.3452963795904145e-05,-7.907896984158812e-05,-0.00034609520259588585
a1021,-0.0023366637209049357,0.0038709429864496846,-0.002960579026397301,-0.0006986535021930662,0.0001647544986709418,0.00015562810028459497,0.00023809922282447618,6.304192157484346e-05,-0.000390266270664635,0.0006154357511174266,-0.00013376213283112126,0.0006275576567092477,-0.0008820230920053317,-0.002849035657381355,-0.0006478587776575719,0.00676969642612891,6.421213867941454e-05,0.0003286943626797409,0.00016718826315991462,7.705822208634028e-05,0.002182864374385294,-0.0041892750712555545,0.009080062475016805,-5.8166535329742786e-05,0.004703105214369117,-0.0018610269351918146,-0.0014666149785005438,-0.0012086255310402006,0.0007093986531947578,-0.0023763279486214784,0.0006350756997858796,-0.0015786471835240235,-0.0020853531833667353,1.2780435138596484e-05,-0.0001276086557345144,-0.00014070857189323266,1.2090068931400492e-05,-0.0010468446339988546,-0.0003100589927430243,-0.002020320588325304,-0.0009506456793344957,-0.0023875105838991307,0.003274478373654071,-0.002847375756077338,-0.005078511085669507,0.0017936251786866758,-0.0008038131411064854,-0.0006583264955231025,-0.00016412685306615776,-2.707880172652798e-05
a1022,-0.0006638101516194192,0.0025487301034676996,-0.0016233040691210417,7.130776535766792e-05,0.0011770273158269815,0.0001849115167725944,-0.00016519090453690367,9.407990407340311e-05,0.000755123386046525,-0.0022077049638883355,-0.00010812033976535839,-0.0021629516971074414,0.009433807608616476,-0.002372121884950681,-0.0031364672302610966,0.0021196559550960177,-0.0005632034892693767,-8.557290482769965e-05,0.0011397758796694926,-0.0006925788101740452,6.67379004999889e-05,0.0008958900396140077,1.9886389336394605e-05,-0.002153545437001374,0.0011021180088487716,-3.2279555115374207e-06,-0.0024954311822391276,-0.0035111389997085937,-0.003269925908114317,0.0005288564674724499,-0.0003133753560578866,-0.0025142881503173726,-0.00213762149927667,0.0002679874554901826,-0.005264419190424429,-3.080347629700372e-05,-0.0011139909653617372,0.0015396488271054156,-0.0009119735843267193,-0.005406193104099951,0.0018859030803455154,-1.3005517417422074e-05,0.001847528901063422,0.0014625832804197507,0.0024341374128632933,-5.24773622888119e-07,-0.0066658038226017,-0.0053241818799877015,0.004834148374512234,-0.003028162762962844
a1023,-0.0019182047979339656,-0.0004029617386177775,0.001243823734801492,-0.0036366467928825312,0.0022222509982934057,-0.0010806607181273339,-5.697065362975768e-05,-0.00011467240409333292,-0.0007406450091057772,-4.524900093812493e-05,-0.0004995513147464867,0.0007795534830724268,0.0012480113433570158,-0.0026127182086697967,0.00013202730699428834,-0.0002551181502741498,1.321757736640522e-05,-0.0006559866859017702,0.0008700457309839429,-0.0014633619851963965,0.00031014667027864625,-0.0016063214112130328,0.0033182939016757652,-0.0009169146442912094,-7.297633154743164e-05,0.013781343854021048,0.0001929461156557487,-0.0028942383537507166,-2.3965456812232496e-05,3.454371392380554e-05,-8.709165551026095e-06,-0.0004923115527760585,5.430125964981248e-05,-2.849605009965872e-05,0.00019610756928579152,-0.0005224089237405912,2.4041691025496518e-05,-0.004100854237066199,-0.0010242632135652112,0.0018946126467038584,0.0022048810919263716,0.00259638016799879,-0.002577234724991503,7.265047981202215e-07,-0.0018571313758854262,-0.0006530668120740364,-0.0002739784826903376,-0.0001454715925979528,-0.0011527581894516603,-4.944786285788821e-05
a1024,-8.780497628598752e-05,-0.0025116956067317785,-0.0018746578539773017,0.002010782152121653,-0.0016164221154616023,-2.6839264363544854e-06,-0.00027986343134361576,-0.0017834275950431586,5.738604070401317e-05,-0.0027736095664733893,-0.00503319501102329,-5.552509302049176e-05,0.001257189958082874,-0.0014623642843504064,7.870849262815683e-05,1.2893362993383764e-05,-0.00039024563288435126,0.0005538145829157948,-0.0014913121003678276,-0.0051334093636974006,3.1036525389781505e-05,-0.0014464799567565642,-0.00038633297812918537,0.0005296147934247316,-0.006169701953376707,-0.00016337012373290514,-1.7916194703744754e-06,-0.001379754666881036,-0.00015426913699219153,0.00020209259087318595,0.0032387472498763394,-0.002259557711617445,-0.0038226607492176275,-0.0006261760013374965,-0.0010767338588825361,0.006512931335017711,-0.0006538965817838786,0.00022624814480186914,-2.6784676186334755e-08,0.0024778094490519294,-0.0008505940191420982,-0.0029959986945711603,-2.5331323078902273e-07,0.002986193295452854,0.0003726122752751317,-6.792907601732253e-05,-0.0002194774489495733,0.0015523281035118896,0.008554399363632377,0.006159613874429761
a1025,2.1515607163917938e-05,0.0039617180191616015,-0.0038725478316143347,-0.0033637998711844672,-0.002454173398923062,-0.005585070820520408,-5.0984380327578254e-05,0.00427388103751628,0.0005579541954990356,-5.727790812691286e-06,-0.006220119254529748,7.925879327352566e-05,-1.1019208988227681e-05,0.0028876812359937215,-0.0015434539554210454,0.00035275863553969845,0.0004668654946273672,0.002295952293858999,7.382166107064458e-05,-0.00041081578549983545,-0.0018249994489648127,-0.000919095833939375,-0.0015214401635485425,-0.0013391523043793777,-2.794531672393178e-07,-0.00014788521369765977,-0.001995522339698274,-0.0001228915724582971,0.0030963853537330516,-0.005777729939171517,0.0032829484601983993,-0.004288815174049659,-0.0007978007820033375,-0.00359688880234058,0.00019375400057017214,-0.0008663283720613379,-0.003830477990504228,0.00041775246909381454,-0.0009969755348460956,2.3397291220125793e-05,-6.200181214806994e-05,-2.9947590250657327e-06,0.0027769532303054305,-0.0034339225432411884,-0.0007244774270483896,0.0011160196053916294,0.002851059049391977,3.511494911581783e-06,0.007460549264544465,-0.0002989670561808044
a1026,-0.005531411920174678,4.809240349810273e-07,1.640523354430693e-06,0.001164135853292913,-0.0014254264890645038,-0.0037076218808345645,-0.0037238927008123837,0.0006205138177953276,-6.3558553462282966e-06,0.0005312595241131536,-0.00015418303785537163,-0.005655534475595287,-0.0013060280231507728,0.0003066659979276639,-0.0014520924687133978,-0.00143685758628324,0.00017547682738776847,0.004415593973494129,0.0027016694649284953,-4.881872906970842e-05,-6.962132407815891e-06,3.595555886288528e-05,-0.0021839997787114285,0.0040729638659576664,0.00015474256037635494,0.0006063124112179333,0.001334378017837692,-0.000183629797539745,-0.0019140460353779419,-0.00336806903979193,-5.8917054006564e-05,-0.0004016501739137041,-9.628237983342204e-06,-0.0013852217929942422,0.0012664847518487465,-0.000936773826908596,-0.0016716577213442907,0.002930403602852478,-0.003513176193728972,-0.0005935136209481258,2.9844697140341448e-05,-0.003005560154968051,0.008887738262424267,0.002007168370129044,-0.0010737031560150503,0.0016713667333676952,0.00016419192707183548,-0.00025511589301243417,-0.003473747865722019,-0.0001735226742951327
a1027,-0.0005915505275127298,0.0012698195741486758,0.000522236252393761,-1.2443957524876123e-05,-0.000367152019575358,0.0004898541175234949,-0.0010064861700083039,0.0023307585249786487,0.001982311294824916,-0.00221187186477968,-0.0068816325340339615,-0.002213637544540571,-0.005976153908472082,-0.0032021958908212546,0.00014779597985461026,0.0039405480216764075,-0.0020688190458353216,0.00028342821095368774,-0.0040471033027091735,-0.001411202513580438,-0.003309058626417301,-4.486396667675212e-06,-0.0011600246661454898,0.005880075288979202,4.151246983692355e-05,-2.7573862945339455e-05,3.284822748516366e-05,0.00041597795956598406,-0.004531443043498905,1.7614772954496901e-06,0.0004359303367375308,-0.00038899539031827775,0.0008764209033744453,-0.003998480743357701,-0.000697677687723647,0.01273450283794767,0.003610908430438607,-0.002324870120255058,-0.00032689451837703346,-1.5828796624257457e-06,-0.0002724142077260368,0.00016587655600443533,-0.00429558212435728,-0.0006884024169425246,0.002818055457173359,-0.0011376613066050858,0.0001856163591359072,-6.279562667513153e-06,-0.0021942737219963907,2.0619604781257667e-05
a1028,0.0004155719933394888,-2.079938094111199e-06,-0.00012019363835115491,-0.00025725228668708544,-5.987760641038887e-05,-0.00011853837921008527,-0.00014005823789453955,-0.0009555378664528958,-0.0010278593564352428,0.0020384001729648327,-0.004113483023168064,-0.002937404395419658,5.054225710793899e-05,0.0019641493265095972,0.00048438666191185416,0.007672984319116892,-0.0005109630704162507,0.0007429343634567463,9.854523351635145e-06,-7.834704736824679e-05,0.0006683097670834057,-0.0007819982897016194,-0.0007827846242176263,0.00030587230841466794,-0.0002502642434404575,-0.0014437377962828023,-0.003312250885755842,0.0020908808952440636,-0.0002772499928848705,0.0011143554092602195,-0.00018175739873907805,-0.0003681880226630398,-0.0005416016046216176,-0.0010430575554404276,-0.001982700892931004,-0.0003051943642442625,1.7057328636073984e-05,5.7041198273664493e-05,-0.00037360813274457303,-5.9249489000908276e-05,-0.0010577196317084299,-0.0030883824831370423,-1.2911196238473929e-06,9.666092772414375e-05,-0.0005203279418512885,-7.736925953763746e-06,0.0011392085033862546,0.007724064548764833,-0.001364603808934362,0.000985910412485129
a1029,-0.0008525173135397971,4.9968948592692304e-05,-0.007331770202857534,-0.0024897510486969272,-0.0029048792416225574,-0.0005308964592777459,4.308434136971178e-05,-6.192990707290567e-05,-0.004232552441056841,-2.9663832595172687e-05,0.004338022208863552,-3.600094038944926e-05,-8.614488931619059e-05,-0.001643578130808334,-3.6743396552732814e-05,-4.133195687250682e-05,-0.007573617846129189,-0.0008722961866397261,-0.00024196315384281825,-0.0034319556285273825,0.00039928848681052313,-0.000878929397037832,-0.0006418488281264997,-0.0013590505718981617,3.1175394994924287e-05,0.0033446333204181474,0.00029748425198268535,0.0001272145395880839,4.249351547981649e-06,-0.0003474483498165982,3.556943001109037e-05,0.0003599333240095542,-0.0013156903566222847,-0.0013729733556688698,0.005999518991238122,0.0002269013266462689,-0.0003095684002987508,-0.0008325644956623454,1.525884872575112e-06,-0.003579184053134835,0.0006552400140834376,-0.0029520932716990017,0.005292932919660074,-0.0020415845100877103,0.004766142165471814,0.0016439461457271945,0.0033511439877100023,-0.00032244677325857295,-0.0012494143225418313,0.0065919061837112995
a103,0.00014905127726075502,0.006077584883000885,-1.7090451733782638e-05,-9.398239106782151e-06,-0.0018493073024362372,0.0010577879738865614,-0.0013603427013465577,-0.0022660888849584315,-0.0007555802380315095,-0.0020389006114730182,-0.0038185436334998765,-0.0006830321227651345,-0.0004106455980323596,-0.0006182969034399196,-0.0002815162312530127,-0.0012045045250652035,0.00013090309261611002,-0.0015107248595964025,-0.0010248794316068642,-0.0006093852241741359,-0.002329729415968455,5.52685393877527e-06,0.007098048707735151,0.00028952166172096843,-0.00013893726676519847,7.26352505161247e-05,4.496941676439606e-05,-0.002239967387749395,9.102161670298419e-05,-0.0001913115169747139,-0.0020278394314255776,0.0003947937090874893,0.0005569104415926573,0.0006229835800534594,0.001581484427861284,0.00042049486213866687,0.00041920248650221485,0.0009341717035809892,-0.0014310414592338988,-0.00210701844980358,0.007317321144982047,0.0033288558519899624,-0.0005237496932357301,-0.00043104125987119364,0.0017308329577681789,-0.0006626328368530801,-2.283045293451514e-05,0.00011089682745076186,-0.0025367584031527448,-0.005292962532193502
a1030,-4.6717914220906166e-05,9.715558067718388e-05,-0.001966138312743476,9.284929362773659e-05,-0.003094842237761498,-0.0028281834911301393,0.0002859156158366589,0.00019395063900554685,0.000865352929878614,-0.0007475671604257644,-0.0005743921717980011,-0.0007307546221697824,-0.0003438139208561497,-5.258476257443778e-05,-0.00010829736534985804,5.207678948869043e-05,0.0014935234509745026,0.00041159033462962163,-4.7059210415589586e-05,8.44897681635912e-06,-0.002831005290622893,0.00039908551308328287,-0.0014092285535002198,-0.003558210399139744,0.001556024437390933,0.00325403274402532,-0.0022283796992162174,0.0011594525591179898,-0.0028951371979147864,0.0024224112192157777,-0.0019035209213677934,-0.00030805478862033927,4.403705154446761e-06,-0.000568767187141521,-0.0003552091277063509,-0.000807044054117263,-0.0034394224711012922,2.5171790210839844e-05,-0.0076610371317314,0.004597669419924651,-0.002914393521105145,0.0009869413296597395,-0.003790884657577734,-0.00531146929601135,0.0013270473306093104,0.0012142934058175696,0.012881304533389686,0.002982076385722312,-0.002023170114346335,-0.0003572024881742311
a1031,-0.006153609276351375,-0.0007146731587945967,7.687708287317137e-05,-0.00024672609510799945,-2.9201489434754627e-05,0.0003468214951550517,0.0009159366144054749,-5.496473667710973e-06,-0.00015656291766118365,-0.003949130949461938,0.00016590813070019783,-0.001994207898362945,0.0013201403466946452,-0.00012005660702880407,-2.8338543220419207e-06,-0.003061182414880653,-0.0015342945095134274,2.980490027282908e-05,-0.0003609169508397509,0.0011872634889810501,-3.045952541463128e-06,0.001814677502942584,0.0007658114193214174,6.92481097395994e-05,0.00064193067551671,-6.424892551466863e-06,0.00037807413286492647,-0.00355643677735876,0.0006228661729134658,-9.728888613573918e-08,-0.00097841015023671,0.006631156214688334,-0.0053906080323746835,0.00042766972284021465,1.9769968520613962e-06,0.0023490552115429794,0.0015483300536327108,-0.00016404987451662544,1.4142483536497437e-05,-0.0017440996912015607,-0.0018533678123049129,-0.00035199390194532885,0.00021085135003226334,-0.004960669260389893,-0.0007590123168461356,-0.0003318807222458318,-0.00012466936372418163,-2.462572562970754e-06,0.005034913396766136,-0.004333106217154621
a1032,-0.0018944834070960099,-0.0027309356810750144,-0.0022593113003980007,-0.005601334231734034,-0.003915941757125326,-0.002433868771283635,0.0004788507045805999,-0.00011150371306485976,1.4402524408709059e-05,-9.930807658846332e-06,-0.0017210317173088612,-0.00016794735990583397,0.0010759317514241699,-0.0008732341614968711,0.006408199961071923,0.00030684923079619,-0.003040776488794778,0.00023712031631992246,0.00221945213425256,-0.0035872492526389677,-0.006080323869961599,0.005410768706877936,-6.4055372862567355e-06,-0.00045380719886748766,0.001468901608981327,0.0018375014704346358,-0.004815316565199656,-0.00039346812846822446,0.0026438881781016875,0.00331227163679207,-0.000735929356918485,-0.0045868134879759725,-6.35071526545745e-05,-0.0022768501176597886,-0.003848438442700492,0.0029679524842995556,0.0031075514426497867,4.2798473403800894e-05,-0.0001752729117907607,-0.0016527717155209766,6.776278350472233e-06,-0.00374025605847852,-4.9348056491729645e-05,-0.0011123088384224346,6.176204605879212e-05,-0.005278450760764171,0.0059390039983512125,0.0010760094889203887,0.002061292075180324,-0.00043608470570389527
a1033,0.0018157870568613682,7.404270857615225e-05,0.0007510129709207194,0.0003192179435562428,-0.0001296460402138242,0.001654390829475584,0.0007965931955103791,-8.110106824350935e-06,0.0004416347965788014,-0.004497810818147031,-2.425094571641877e-07,0.00023234870989393948,-0.00030493774295541564,0.001025846040576831,-0.0003787894599289821,-2.9167280333847797e-05,-0.00014115606801901634,0.004484218932466512,0.0018813107882314122,0.005992293717685188,1.1840572010325711e-05,-7.267741243400724e-05,-0.001469940688955046,-0.0017911085297970934,-3.3654009907916e-05,-0.0015717206990815374,-0.0004774399002328753,-0.00220627107943422,-1.7112747505218919e-06,1.8585846057763995e-05,-0.0005411798097742495,-0.003985630402396038,0.0016334623019616237,-0.0005942382683250917,1.1719878531826295e-07,-0.00023214876044942907,0.0007117812094780129,-0.0008515219798035925,-0.0007675051761556122,-0.003435397459552057,-0.001138004390172748,0.00045639151889901404,-0.00032348010348333097,-0.0025713229073784445,-0.0019031493161074439,0.0015835135695274278,2.423485413834874e-07,-0.0001858151961474715,-0.001253905536940689,-4.716495451759608e-05
