,Gene_45,Gene_44,Gene_22,Gene_15,Gene_36,Gene_21,Gene_43,Gene_11,Gene_9,Gene_50,Gene_13,Gene_31,Gene_28,Gene_12,Gene_30,Gene_24,Gene_32,Gene_38,Gene_2,Gene_33,Gene_7,Gene_23,Gene_19,Gene_26,Gene_39
a1043,-0.0032206123200642796,-1.1552510112127629e-05,-0.0021801912042546706,-7.058669351920385e-05,1.812541503945183e-05,-0.002284940708677364,3.0625576263057725e-07,0.0013838476841614442,-0.00029913785342733,0.0006469391665284824,-0.0022042242346273265,0.008459482653000136,-1.465430545028964e-06,-0.00034586130051372744,-0.001754725310075866,0.0006096749997566309,-0.0012135039227732288,-0.0028532443368693176,-0.0008645976192341834,-0.001050796940492333,-0.0007300704854026788,0.0022825637689039557,-0.00020957815496225958,-0.0003948495794380575,0.019371232476133586
a1044,-0.0010938521315537906,3.3208977900846736e-05,-1.0872744401746448e-08,-0.004907282230017974,0.001921733654569201,0.00533871596066504,-0.00022266823194321017,-0.0023231524833383903,-0.005926538130055731,0.00016450659392882195,-0.0017855344273751306,2.1695361757328806e-06,-0.00317256344656726,0.004542833903555274,-0.0044708590458945215,0.0013221461000544488,-0.00023470770846259286,-0.006452810543627528,0.0013690222542798681,0.004503236522480263,0.0005185468602283993,0.0004940217540517489,0.0009241832555720248,-0.0022552884665390004,-0.000789714695616259
a1045,0.0045690947800330495,0.0008165475500427686,6.31829500684884e-08,-0.00021825218456238398,-0.0010800524905863616,0.0006915559431730123,-0.004154702696156167,-5.402594548711186e-05,-0.0035161093220128586,-2.632563710509351e-05,-4.9137520422459346e-05,-0.00013125887476796226,-0.007337002694655933,0.0006049439458426617,-0.004756651664478816,-0.0019422970866759485,-0.0004981372684616232,0.007560985372257785,0.00045626723245994864,0.0001259740332793225,0.0013692998409190723,-9.621310221165553e-05,-0.004312890990055315,0.0004853068138355506,0.01434211152240951
a1046,0.0004607227900824181,0.00025388036177621245,-2.1746587701563011e-07,-1.570678227127021e-05,-0.003375105687807539,0.00041964533643327985,-0.0005974121606352081,0.0026964551135390804,-0.0002723060929167205,0.00034298252697769795,-0.0005498340186480947,-0.0021781085276725617,0.0004357460939680303,-0.00030925719492450607,0.007458964319157102,-0.003045824247855365,-0.0020457375913494175,-0.0041891683297254345,2.7389186098176967e-05,0.00116224132187268,-0.005804027891675412,-0.0027463772675555085,-0.0015932887204102835,-0.00033327537345145515,0.00011633021291174769
a1047,-0.005385717530288589,-0.0012288306984475725,-0.0001482864938495167,-0.002369333072062635,-9.984247832312606e-06,7.962180257204375e-06,-0.00048064647755954133,-0.00606964873486909,0.0020835367162312934,0.000402910179803291,0.002260454017522718,0.009814013505061104,-2.0660784968260675e-06,-0.002728142271005587,-0.00034048300658240925,-3.256669940703775e-05,0.0004081163322693436,0.00011087452236967785,0.0011933341814540843,9.253710899658819e-05,-0.006984884913799892,0.0003174238916267124,-0.0004708161884133858,-7.269085533103856e-05,6.444023943867258e-05
a1048,0.006135131319721977,-0.0021536429853344216,-0.003904735926209711,0.0004934772099588619,-0.0031322582822091477,0.0007732548962818444,0.0010581346686883149,-1.3593321385287419e-06,0.00101437746271766,4.695039175722272e-05,-0.005532710679546098,0.003859120797956266,-0.00019388770074598057,-0.0024927817545134395,-0.002267787612383579,-0.006390864608637491,0.00020612909266813574,0.006734774096213914,-0.0008296973930763899,-0.00058561516408441,-0.008770313648090063,-0.0002249484413904344,0.0001276060234297995,9.466620710388198e-05,0.00038216910624692653
a1049,-0.0021190441971622167,-0.0008294637700183819,0.002791994909433976,2.615936312420073e-05,-0.006540753403476584,-4.84806069328455e-06,-0.0002521699022107282,0.00024514632626180524,-0.000701693058506495,0.0027376748811912023,-4.53710946940009e-05,0.00037995512599822267,-0.00030394544533353016,-0.004911902281725909,0.0017547812026331528,-0.0001295580332444212,-0.0005596462637951589,-0.003075142888592883,0.00619142943837701,-0.0011064801887173824,0.00020464407526989007,-0.005475810706802593,0.00035034204635951997,-7.096920653021051e-06,0.00032857103757404343
a105,-0.0005999608887653773,0.0012523154949781968,-0.0012683198512925221,-0.0003153169988153186,0.0017184432512235906,-0.006041965506823404,0.004376121706115438,-4.8882898947554074e-05,0.00022583656632438917,1.3191263375443541e-06,-0.00022282064724445474,-0.0011292054250328118,0.0016616787774435676,0.00028823813531852344,-1.6499853960379358e-05,0.0028852178214360657,-5.180936931632919e-08,0.0006950905985310465,0.00041240475585140697,0.0013952732685331096,-0.0014259545022236352,-3.637940872791112e-05,-0.0018513812338863938,-0.0010979883853971,-0.001007942990741488
a1050,-0.0001111085314159019,0.0021424214006644324,-0.0005265060010170219,-0.0010124777687853044,-0.003009966855884256,-0.00023665020281823392,0.0011229059260868448,0.0001370192755189919,-0.000533054228147352,-0.00040787328517423276,-0.0013715970876545403,0.0023771870500026247,-0.0010061770189977132,0.0009569224261975805,2.8303119519928e-06,-0.0012489417324684816,-2.6951055166275946e-06,0.0027571199981912134,0.0021108377340072195,-0.0016105136557844906,-0.003946712595002721,-0.0005381008370767895,0.0036022354721535026,-0.0011797456678986772,-6.497839047671405e-06
a1051,0.005360146996053562,-0.004902245914565333,-6.449973724416815e-05,-0.0005323520884224346,0.0021123070044584535,-0.00020893294124368152,-0.006730207154695524,-0.0004484565929910758,0.01711490804539551,0.00031115765943944646,-0.0002443955117187311,-0.005037010132893427,0.0054821566232989595,-2.71602171056757e-05,-0.0007321527164185246,0.00019447351710797007,-0.0030619581553396366,-0.0007237416353743239,-0.00033366507388908726,-3.779693093441689e-05,0.000898541232557283,-0.0003566350590092965,-0.004568218663384417,-0.0028329985707781246,0.000672981737531139
a1052,-0.000654573335749112,0.0018317514277573395,0.0010075152061654919,-0.00034134458566969085,1.749216006278524e-08,0.002628023097894101,0.001511264889303525,0.0001298365621502167,0.0017927907662398032,-0.0024886526169432483,-0.00011359461987537419,-0.0027671091189121312,-0.0003053263902213605,0.005534551025106471,0.0018892257013681853,0.00015699453844636468,-0.0004171062919922654,0.0019367368411030315,-0.0016985332288437954,4.163560084299584e-06,0.0003316525162860343,0.0014028152896945253,-0.000938544256101001,-0.000942889659496416,2.1716286703339963e-05
a1053,0.0008345314215038638,-0.005621673487617369,6.975113733489633e-07,-3.7950856102557146e-06,-0.0006688217785842708,-4.8861981661069576e-05,0.00015984362151568593,-0.0003077336832547305,-3.746774912250688e-05,-0.0003775601608194453,-0.00407442613709191,0.00036933631489376997,-0.0017938631300590886,0.002832473376983948,-0.0013676638202573949,0.011575133218297172,-0.0006753975841975539,0.0009992744595640297,0.00010297107086002259,0.005990032941113534,0.0014562749804042808,-0.0001404714710386589,-0.0006923917803847964,-0.0005588451812668137,-0.00031985376414359946
a1054,0.0028524600090578476,2.616131877888352e-05,-0.0010326259193610418,-0.00016248096872799062,0.0003706600048230782,-0.0001280771478468438,0.004182667285643431,0.004700843442695177,-0.0012356270268432286,-0.0004607030825169471,0.00015070344594555096,-0.00018642367336616427,-0.001994362670237093,-0.000394038235983182,-0.0002721224985216741,0.0016351428367542544,0.0003698816051291645,-0.0035434804954146484,1.976293643893702e-06,-0.003315033826693616,-0.0008622360621740352,-0.0075124570576264975,-0.003271719533965236,-0.0008764576425610102,-3.659320189211871e-05
a1055,0.0008000620680606307,4.778578568843299e-05,0.000503372376919759,-0.0018128145624578627,0.0002125702067425708,0.0007024190243838059,0.000217247709642598,0.005321223366189306,-0.00023343405841792374,-2.347198974783166e-06,-0.0029826751785397157,-0.0013536424012831599,-0.0005377620064792987,-0.0028258150309974656,0.0029793370372137697,0.001987519703945591,-0.0006814916211193224,0.00017801128261910287,0.0002498778091315887,-0.00024803951372233553,-0.0015215113470885837,-0.0015242910135685349,-0.0011575487374897737,5.8316647908806456e-05,-0.000334527874682105
a1056,1.1755264903561338e-05,-0.0010939038450608184,-0.00011291685648340136,0.004712467693471155,0.0016496096805229538,-0.005812257171623222,-0.0054912970736393715,-5.773238414525945e-05,-0.003451228087410147,1.244608124688942e-05,-9.56821483892733e-07,-0.0016958838513970696,6.597742861470866e-05,0.000490207821742215,-6.148065440701451e-05,0.00012056341321475925,0.0024521637963870226,-0.004006457431809829,0.00011724972498797096,-0.0004872788222912102,-0.0012623987397998976,0.0005059033854459554,0.00014064250707689551,0.004228290045875409,-0.000881072470428255
a1057,0.0006351664150113603,-6.479004200227309e-05,-0.00344891623194556,-2.017311353188665e-05,-0.0012544567164054386,0.002195310821444591,0.0009157086301199119,0.0009977695901537227,0.0006998612448099514,-8.237954391316932e-05,-0.0015204160639555714,0.006162401749938809,-0.002703159158865648,-0.0015235864735656168,-0.003069505972799049,-0.0001866120912987965,-0.0036976665050007383,-0.001644833211253336,0.00023622114550919215,0.002002539724080224,-0.00014332528790594662,-0.0009587504662386622,-0.001851280789461052,0.0012233482967846298,-0.0002893581732435495
a1058,0.0028968141672623283,0.0016084888249640336,-0.004173817982052754,-0.0004459431774820463,-0.001192843291229568,-0.0007837947141095826,0.0012449558335293452,1.432785991783617e-06,-3.7986409272817404e-07,-0.00017584188800598248,9.624466549155227e-06,-4.715823528776719e-06,-0.0007146631228312464,3.348032220572186e-05,-0.001660736992959994,-0.002349598292918049,-0.0016359328461291837,-0.0013953414457838682,-0.001477836167047057,0.002241850000289168,-0.0009651129722011644,-0.00021904246456492756,-4.5880509448654365e-06,-0.00010618405230572664,0.0002810736042294132
a1059,-0.0012126440687191937,-0.0023874139021934694,-0.0007480022801472025,0.004347103250851111,0.00440746511019838,-7.355076374083341e-06,-0.0011140957251383312,0.007103720590080798,-0.006095147488140884,-0.00048571275383544905,0.004531256236278149,-8.668136948359207e-06,1.0533505139157624e-06,-0.0006885114834824075,6.495930066258767e-05,-0.00011723736451570675,-0.0008862051031107692,9.378112252760658e-05,-0.0011656749458126307,-0.0033176692811183813,-4.056828543981013e-08,-0.0049393374835391985,5.684520153360526e-05,0.0005893998380768683,3.687024614789237e-05
a106,5.564929052457343e-05,-0.004223674619548744,0.007464898417584957,0.006221628871001212,0.0017879907758867912,-8.199957817692639e-05,0.003044024607296879,-0.0014718093284106538,0.0024579088264975735,7.713252413724185e-07,-0.0005544899089351585,-7.552983632720331e-06,-0.0028648775628844275,0.00010897520987893268,-0.004513899056786679,-0.0008268744167590947,1.2668346337784482e-05,-0.002533424737482062,0.0018199140926026926,0.0001236852953191462,0.00040771054191296105,-0.0008849384405900359,0.0022986045425660295,1.3547966486507183e-05,-0.00022059567657092762
a1060,-0.00010809396128788032,-0.00325201980521259,-0.001450865694882893,-0.0006603063776359939,-0.00022602089765609047,3.0752102509589026e-06,-0.0012137221239430867,0.00033209041388719725,-0.000412916072121182,0.00027737422177538445,-0.00012021615845814616,-0.0016625140601454228,0.0001851575430944824,0.0001182015226663146,0.0018942126048086998,-0.0055597205128781885,-0.0012728079366656829,-8.558769162121172e-05,6.865612857095147e-05,0.0001371645569960894,1.741434699633964e-05,0.003863216435005156,-0.0012978099085426405,0.00018822294396979257,-0.0018790082403816462
a1061,0.000270997965770502,0.0025079386906043605,-3.2577362384441516e-06,-0.00025385234802665886,0.0013288133734618984,0.006940772672151102,0.0008937831064599242,-0.0009332180572596462,-0.0073432995607471165,-9.169388560833634e-06,-0.00014951054328496893,0.0002774130642012344,-0.0055978106563663605,-0.0016938278830299224,-0.0008647197287659325,-9.220428845440546e-06,0.022532427088307654,2.27065958475633e-09,-0.0020476605986301465,8.192795972371356e-05,-0.0006200931908843274,-0.0034543150061732532,-4.646147315944568e-05,0.0008981751506340931,-0.001917461947715022
a1062,0.0034740176946015553,-0.0014836234414974548,-0.0019615728795622897,-0.00023818126133670061,0.0033903306189299754,-0.0019699696002897027,0.0002727737360976425,7.203756503947013e-05,-0.0004198045220306381,-0.005242282113180122,-0.0005615094067122042,-6.5387056840592e-08,0.0014090206250672553,-0.0008560753925840967,7.359824849577086e-05,-0.00013317449078853526,-0.0006246721894312586,-0.002483616880262569,-0.000204530800925649,0.0028549290497752403,-0.00019191566487754838,-0.0035275862400360857,-0.00011828770615660207,-0.0009356154245973676,-0.0019684748378091823
a1063,-0.0011845723232486328,-0.0004071473526624453,-0.0006882575766746662,2.537596342620731e-06,-0.00020081640419145584,-0.0009471380010076685,-0.0004002964232891807,-2.506747175196522e-05,-8.26822169540894e-05,0.0002195075512972848,2.77974636421804e-05,0.0018147257929972743,-0.0003761535862474726,-0.002587448002955819,0.008927098484214748,0.0009410548219812181,-0.0010882347372068273,-0.0003972407934699192,0.0010437934860310786,0.00021644668403316553,3.894507318175073e-06,0.004270963140603981,-0.0003875614762491688,-0.0019414077586457175,-0.0005138211157439273
a1064,-0.0010915210729152665,-0.004319743474890041,7.44179847427097e-05,-0.00014111830313803765,0.0011983187196629736,-0.0007836300906415676,-0.0012974271047736853,-4.275982657758824e-05,0.0023284298894630396,-8.768992077482429e-07,0.0005606615971559003,0.0005622159148896961,2.8431143204416518e-05,-0.0006002849648401296,-0.008946774397906013,-0.006934581631661028,-0.0009997310842537479,0.0001960556410119628,-0.0008677599251677528,-0.00402673303611945,0.002811669467841788,0.0006550968523577659,0.0007170644995008798,0.003074924585945971,-0.0015635203206651894
a1065,-2.970888193052886e-06,-0.00033408109063222695,0.0003488085802852651,0.00019115023439407203,-0.0002933000337767423,0.0018281166141586019,-0.0002479832792873936,-0.0050536866069023,0.006319596539814105,-0.0020537421348437953,-0.0004268378566707849,0.0009630950567281965,-0.0002666590259937018,0.0008030347833130765,-0.0020490374797340195,-0.00030997197563990505,0.0002322447896536393,-0.00021832049590919797,-0.00013731083437173454,-0.00022076455258179632,0.0020975056906041073,-2.586358208303899e-06,0.001864618414860378,-0.00044773122673762893,-0.005343177010081186
a1066,0.01802787093402286,0.001091254232786074,0.003970763294160607,-0.004792312933385636,-0.0004953386845464769,0.0007136224438439474,-0.0012670519060365743,-0.0014141820953478958,-0.0008570685682227292,-5.313073214204835e-05,-0.0001086573724677891,-0.002437873466862598,-3.075508860432769e-05,-0.0006035590685526571,-0.00015368905464515042,-0.0005903882032225103,-0.0010364851936647567,-5.9695189166243884e-05,2.9737747556390654e-05,-0.00012732466014160246,9.456510122827014e-05,0.0019896492894821687,-1.3556993045574228e-05,-0.0031549016597320644,-0.0036295411633073507
a1067,-0.0004448125246451491,-0.0004845167584330099,-0.0018657973165145513,-6.251695605629835e-05,-0.0009444304605858728,0.000668243419424403,0.0033623282176613407,-0.003917126430836853,-0.0024337370739847077,-0.0010771635587572214,0.0019725707160668958,0.007638928562972552,-0.0007934835020399901,-0.00145875976528919,-2.329931077291761e-06,0.009385635930519548,-0.0021397416610271056,0.0032422825631451616,-0.0042846470459831365,0.0028979364459126127,-0.0022346975025286262,-0.0017493413869953183,0.0005130764667841854,4.700828934303268e-05,0.0003094556709291288
a1068,7.73554822791503e-05,-1.7841130940301022e-05,-0.001557356553839138,0.00026996061714060606,-0.000864845456305227,0.0005828393887157414,0.004962144794354575,0.001572689322288416,-0.002109222156313693,0.002263773788601541,0.0014403535107862372,0.003758839674822644,-0.007252532598476564,-6.30068098135102e-05,-0.0010346876054553246,-0.000500950221819234,6.178912861430955e-05,0.0002171374387284924,2.598631796963953e-05,0.0012559050897775446,-0.0005786591302329651,-0.003530582993190188,-4.22609769565118e-06,-0.001328469391467504,-4.835162734667035e-05
a1069,0.0011776855146779864,0.001574708452163824,-0.0005638059103911901,-0.0010073965990661325,0.004317679836313384,-0.00011737711475287896,-0.0011670057572058107,-0.00040847588023254673,0.0011936584409337698,-2.580117236920061e-05,0.005484381067851299,-0.0029316730331631416,0.0002905826366900047,-0.0008930418080198115,0.00032862953433937395,-0.001130953656062241,-0.002835654746017856,-0.002021238915544131,0.0014002594146888866,-0.008355365634118376,-1.8673854471778112e-07,-0.0005269179742464513,-0.003296953248496494,0.0003345117705534813,0.012100440719814864
